"site_id","stand","trt","year","subplot","pass","count","detect","obs"
"10597 _ 1 _ 2023",10597,"HB",2023,"5","2",0,0,"BZ"
"10597 _ 1 _ 2023",10597,"HB",2023,"5","3",0,0,"JB"
"10597 _ 1 _ 2023",10597,"HB",2023,"6","1",0,0,"JW"
"10597 _ 1 _ 2023",10597,"HB",2023,"6","2",0,0,"BZ"
"10597 _ 1 _ 2023",10597,"HB",2023,"6","3",0,0,"JB"
"10597 _ 1 _ 2023",10597,"HB",2023,"7","1",0,0,"JW"
"10597 _ 1 _ 2023",10597,"HB",2023,"7","2",0,0,"BZ"
"10597 _ 1 _ 2023",10597,"HB",2023,"7","3",0,0,"JB"
"10597 _ 1 _ 2024",10597,"HB",2024,"1","1",0,0,"JW"
"10597 _ 1 _ 2024",10597,"HB",2024,"1","2",0,0,"RMM"
"10597 _ 1 _ 2024",10597,"HB",2024,"1","3",0,0,"SLG"
"10597 _ 1 _ 2024",10597,"HB",2024,"2","1",0,0,"JW"
"10597 _ 1 _ 2024",10597,"HB",2024,"2","2",0,0,"RMM"
"10597 _ 1 _ 2024",10597,"HB",2024,"2","3",0,0,"SLG"
"10597 _ 1 _ 2024",10597,"HB",2024,"3","1",0,0,"JW"
"10597 _ 1 _ 2024",10597,"HB",2024,"3","2",0,0,"RMM"
"10597 _ 1 _ 2024",10597,"HB",2024,"3","3",0,0,"SLG"
"10597 _ 1 _ 2024",10597,"HB",2024,"4","1",0,0,"JW"
"10597 _ 1 _ 2024",10597,"HB",2024,"4","2",0,0,"RMM"
"10597 _ 1 _ 2024",10597,"HB",2024,"4","3",0,0,"SLG"
"10597 _ 1 _ 2024",10597,"HB",2024,"5","1",0,0,"JW"
"10597 _ 1 _ 2024",10597,"HB",2024,"5","2",0,0,"RMM"
"10597 _ 1 _ 2024",10597,"HB",2024,"5","3",0,0,"SLG"
"10597 _ 1 _ 2024",10597,"HB",2024,"6","1",0,0,"JW"
"10597 _ 1 _ 2024",10597,"HB",2024,"6","2",0,0,"RMM"
"10597 _ 1 _ 2024",10597,"HB",2024,"6","3",0,0,"SLG"
"10597 _ 1 _ 2024",10597,"HB",2024,"7","1",0,0,"JW"
"10597 _ 1 _ 2024",10597,"HB",2024,"7","2",0,0,"RMM"
"10597 _ 1 _ 2024",10597,"HB",2024,"7","3",0,0,"SLG"
"10956 _ 1 _ 2023",10956,"BS",2023,"1","1",0,0,"JB"
"10956 _ 1 _ 2023",10956,"BS",2023,"1","2",0,0,"JW"
"10956 _ 1 _ 2023",10956,"BS",2023,"1","3",0,0,"BZ"
"10956 _ 1 _ 2023",10956,"BS",2023,"2","1",0,0,"BZ"
"10956 _ 1 _ 2023",10956,"BS",2023,"2","2",0,0,"JB"
"10956 _ 1 _ 2023",10956,"BS",2023,"2","3",0,0,"JW"
"10956 _ 1 _ 2023",10956,"BS",2023,"3","1",0,0,"JB"
"10956 _ 1 _ 2023",10956,"BS",2023,"3","2",0,0,"JW"
"10956 _ 1 _ 2023",10956,"BS",2023,"3","3",0,0,"BZ"
"10956 _ 1 _ 2023",10956,"BS",2023,"4","1",0,0,"JW"
"10956 _ 1 _ 2023",10956,"BS",2023,"4","2",0,0,"BZ"
"10956 _ 1 _ 2023",10956,"BS",2023,"4","3",0,0,"JB"
"10956 _ 1 _ 2023",10956,"BS",2023,"5","1",0,0,"JW"
"10956 _ 1 _ 2023",10956,"BS",2023,"5","2",0,0,"BZ"
"10956 _ 1 _ 2023",10956,"BS",2023,"5","3",0,0,"JB"
"10956 _ 1 _ 2023",10956,"BS",2023,"6","1",0,0,"BZ"
"10956 _ 1 _ 2023",10956,"BS",2023,"6","2",0,0,"JB"
"10956 _ 1 _ 2023",10956,"BS",2023,"6","3",0,0,"JW"
"10956 _ 1 _ 2023",10956,"BS",2023,"7","1",0,0,"BZ"
"10956 _ 1 _ 2023",10956,"BS",2023,"7","2",0,0,"JB"
"10956 _ 1 _ 2023",10956,"BS",2023,"7","3",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"1","1",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"1","2",0,0,"RMM"
"10956 _ 1 _ 2024",10956,"BS",2024,"1","3",0,0,"SLG"
"10956 _ 1 _ 2024",10956,"BS",2024,"2","1",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"2","2",0,0,"RMM"
"10956 _ 1 _ 2024",10956,"BS",2024,"2","3",0,0,"SLG"
"10956 _ 1 _ 2024",10956,"BS",2024,"3","1",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"3","2",0,0,"RMM"
"10956 _ 1 _ 2024",10956,"BS",2024,"3","3",0,0,"SLG"
"10956 _ 1 _ 2024",10956,"BS",2024,"4","1",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"4","2",0,0,"RMM"
"10956 _ 1 _ 2024",10956,"BS",2024,"4","3",0,0,"SLG"
"10956 _ 1 _ 2024",10956,"BS",2024,"5","1",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"5","2",0,0,"RMM"
"10956 _ 1 _ 2024",10956,"BS",2024,"5","3",0,0,"SLG"
"10956 _ 1 _ 2024",10956,"BS",2024,"6","1",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"6","2",0,0,"RMM"
"10956 _ 1 _ 2024",10956,"BS",2024,"6","3",0,0,"SLG"
"10956 _ 1 _ 2024",10956,"BS",2024,"7","1",0,0,"JW"
"10956 _ 1 _ 2024",10956,"BS",2024,"7","2",0,0,"RMM"
"10956 _ 1 _ 2024",10956,"BS",2024,"7","3",0,0,"SLG"
"10963 _ 1 _ 2023",10963,"UU",2023,"1","1",0,0,"JB"
"10963 _ 1 _ 2023",10963,"UU",2023,"1","2",0,0,"JW"
"10963 _ 1 _ 2023",10963,"UU",2023,"1","3",0,0,"BZ"
"10963 _ 1 _ 2023",10963,"UU",2023,"2","1",0,0,"JB"
"10963 _ 1 _ 2023",10963,"UU",2023,"2","2",0,0,"JW"
"10963 _ 1 _ 2023",10963,"UU",2023,"2","3",0,0,"BZ"
"10963 _ 1 _ 2023",10963,"UU",2023,"3","1",0,0,"JW"
"10963 _ 1 _ 2023",10963,"UU",2023,"3","2",0,0,"JB"
"10963 _ 1 _ 2023",10963,"UU",2023,"3","3",0,0,"BZ"
"10963 _ 1 _ 2023",10963,"UU",2023,"4","1",0,0,"BZ"
"10963 _ 1 _ 2023",10963,"UU",2023,"4","2",0,0,"JB"
"10963 _ 1 _ 2023",10963,"UU",2023,"4","3",0,0,"JW"
"10963 _ 1 _ 2023",10963,"UU",2023,"5","1",0,0,"BZ"
"10963 _ 1 _ 2023",10963,"UU",2023,"5","2",0,0,"JB"
"10963 _ 1 _ 2023",10963,"UU",2023,"5","3",0,0,"JW"
"10963 _ 1 _ 2023",10963,"UU",2023,"6","1",0,0,"BZ"
"10963 _ 1 _ 2023",10963,"UU",2023,"6","2",0,0,"JB"
"10963 _ 1 _ 2023",10963,"UU",2023,"6","3",0,0,"JW"
"10963 _ 1 _ 2023",10963,"UU",2023,"7","1",0,0,"JB"
"10963 _ 1 _ 2023",10963,"UU",2023,"7","2",0,0,"BZ"
"10963 _ 1 _ 2023",10963,"UU",2023,"7","3",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"1","1",0,0,"JB"
"10965 _ 1 _ 2023",10965,"HB",2023,"1","2",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"1","3",0,0,"BZ"
"10965 _ 1 _ 2023",10965,"HB",2023,"2","1",0,0,"JB"
"10965 _ 1 _ 2023",10965,"HB",2023,"2","2",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"2","3",0,0,"BZ"
"10965 _ 1 _ 2023",10965,"HB",2023,"3","1",0,0,"BZ"
"10965 _ 1 _ 2023",10965,"HB",2023,"3","2",0,0,"JB"
"10965 _ 1 _ 2023",10965,"HB",2023,"3","3",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"4","1",0,0,"BZ"
"10965 _ 1 _ 2023",10965,"HB",2023,"4","2",0,0,"JB"
"10965 _ 1 _ 2023",10965,"HB",2023,"4","3",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"5","1",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"5","2",0,0,"BZ"
"10965 _ 1 _ 2023",10965,"HB",2023,"5","3",0,0,"JB"
"10965 _ 1 _ 2023",10965,"HB",2023,"6","1",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"6","2",0,0,"BZ"
"10965 _ 1 _ 2023",10965,"HB",2023,"6","3",0,0,"JB"
"10965 _ 1 _ 2023",10965,"HB",2023,"7","1",0,0,"JW"
"10965 _ 1 _ 2023",10965,"HB",2023,"7","2",0,0,"BZ"
"10965 _ 1 _ 2023",10965,"HB",2023,"7","3",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"1","1",0,0,"JW"
"10968 _ 1 _ 2023",10968,"HU",2023,"1","2",0,0,"BZ"
"10968 _ 1 _ 2023",10968,"HU",2023,"1","3",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"2","1",0,0,"JW"
"10968 _ 1 _ 2023",10968,"HU",2023,"2","2",0,0,"BZ"
"10968 _ 1 _ 2023",10968,"HU",2023,"2","3",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"3","1",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"3","2",0,0,"JW"
"10968 _ 1 _ 2023",10968,"HU",2023,"3","3",0,0,"BZ"
"10968 _ 1 _ 2023",10968,"HU",2023,"4","1",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"4","2",0,0,"JW"
"10968 _ 1 _ 2023",10968,"HU",2023,"4","3",0,0,"BZ"
"10968 _ 1 _ 2023",10968,"HU",2023,"5","1",0,0,"JW"
"10968 _ 1 _ 2023",10968,"HU",2023,"5","2",0,0,"BZ"
"10968 _ 1 _ 2023",10968,"HU",2023,"5","3",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"6","1",0,0,"BZ"
"10968 _ 1 _ 2023",10968,"HU",2023,"6","2",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"6","3",0,0,"JW"
"10968 _ 1 _ 2023",10968,"HU",2023,"7","1",0,0,"BZ"
"10968 _ 1 _ 2023",10968,"HU",2023,"7","2",0,0,"JB"
"10968 _ 1 _ 2023",10968,"HU",2023,"7","3",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"1","1",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"1","2",0,0,"RMM"
"10968 _ 1 _ 2024",10968,"HU",2024,"1","3",0,0,"SLG"
"10968 _ 1 _ 2024",10968,"HU",2024,"2","1",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"2","2",0,0,"RMM"
"10968 _ 1 _ 2024",10968,"HU",2024,"2","3",0,0,"SLG"
"10968 _ 1 _ 2024",10968,"HU",2024,"3","1",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"3","2",0,0,"RMM"
"10968 _ 1 _ 2024",10968,"HU",2024,"3","3",0,0,"SLG"
"10968 _ 1 _ 2024",10968,"HU",2024,"4","1",0,0,"RMM"
"10968 _ 1 _ 2024",10968,"HU",2024,"4","2",0,0,"SLG"
"10968 _ 1 _ 2024",10968,"HU",2024,"4","3",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"5","1",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"5","2",0,0,"SLG"
"10968 _ 1 _ 2024",10968,"HU",2024,"5","3",0,0,"RMM"
"10968 _ 1 _ 2024",10968,"HU",2024,"6","1",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"6","2",0,0,"RMM"
"10968 _ 1 _ 2024",10968,"HU",2024,"6","3",0,0,"SLG"
"10968 _ 1 _ 2024",10968,"HU",2024,"7","1",0,0,"JW"
"10968 _ 1 _ 2024",10968,"HU",2024,"7","2",0,0,"RMM"
"10968 _ 1 _ 2024",10968,"HU",2024,"7","3",0,0,"SLG"
"11079 _ 1 _ 2023",11079,"HB",2023,"1","1",0,0,"BZ"
"11079 _ 1 _ 2023",11079,"HB",2023,"1","2",0,0,"JB"
"11079 _ 1 _ 2023",11079,"HB",2023,"1","3",0,0,"JW"
"11079 _ 1 _ 2023",11079,"HB",2023,"2","1",0,0,"BZ"
"11079 _ 1 _ 2023",11079,"HB",2023,"2","2",0,0,"JB"
"11079 _ 1 _ 2023",11079,"HB",2023,"2","3",0,0,"JW"
"11079 _ 1 _ 2023",11079,"HB",2023,"3","1",0,0,"JW"
"11079 _ 1 _ 2023",11079,"HB",2023,"3","2",0,0,"JB"
"11079 _ 1 _ 2023",11079,"HB",2023,"3","3",0,0,"BZ"
"11079 _ 1 _ 2023",11079,"HB",2023,"4","1",0,0,"BZ"
"11079 _ 1 _ 2023",11079,"HB",2023,"4","2",0,0,"JW"
"11079 _ 1 _ 2023",11079,"HB",2023,"4","3",0,0,"JB"
"11079 _ 1 _ 2023",11079,"HB",2023,"5","1",0,0,"JB"
"11079 _ 1 _ 2023",11079,"HB",2023,"5","2",0,0,"JW"
"11079 _ 1 _ 2023",11079,"HB",2023,"5","3",0,0,"BZ"
"11079 _ 1 _ 2023",11079,"HB",2023,"6","1",0,0,"BZ"
"11079 _ 1 _ 2023",11079,"HB",2023,"6","2",0,0,"JB"
"11079 _ 1 _ 2023",11079,"HB",2023,"6","3",0,0,"JW"
"11079 _ 1 _ 2023",11079,"HB",2023,"7","1",0,0,"JW"
"11079 _ 1 _ 2023",11079,"HB",2023,"7","2",0,0,"BZ"
"11079 _ 1 _ 2023",11079,"HB",2023,"7","3",0,0,"JB"
"11081 _ 1 _ 2024",11081,"BS",2024,"1","1",0,0,"JW"
"11081 _ 1 _ 2024",11081,"BS",2024,"1","2",0,0,"RMM"
"11081 _ 1 _ 2024",11081,"BS",2024,"1","3",0,0,"SLG"
"11081 _ 1 _ 2024",11081,"BS",2024,"2","1",0,0,"JW"
"11081 _ 1 _ 2024",11081,"BS",2024,"2","2",0,0,"RMM"
"11081 _ 1 _ 2024",11081,"BS",2024,"2","3",0,0,"SLG"
"11081 _ 1 _ 2024",11081,"BS",2024,"3","1",0,0,"JW"
"11081 _ 1 _ 2024",11081,"BS",2024,"3","2",0,0,"RMM"
"11081 _ 1 _ 2024",11081,"BS",2024,"3","3",0,0,"SLG"
"11081 _ 1 _ 2024",11081,"BS",2024,"4","1",1,1,"RMM"
"11081 _ 1 _ 2024",11081,"BS",2024,"4","2",0,0,"JW"
"11081 _ 1 _ 2024",11081,"BS",2024,"4","3",0,0,"SLG"
"11081 _ 1 _ 2024",11081,"BS",2024,"5","1",0,0,"SLG"
"11081 _ 1 _ 2024",11081,"BS",2024,"5","2",0,0,"JW"
"11081 _ 1 _ 2024",11081,"BS",2024,"5","3",0,0,"RMM"
"11081 _ 1 _ 2024",11081,"BS",2024,"6","1",0,0,"JW"
"11081 _ 1 _ 2024",11081,"BS",2024,"6","2",0,0,"RMM"
"11081 _ 1 _ 2024",11081,"BS",2024,"6","3",0,0,"SLG"
"11081 _ 1 _ 2024",11081,"BS",2024,"7","1",0,0,"JW"
"11081 _ 1 _ 2024",11081,"BS",2024,"7","2",0,0,"RMM"
"11081 _ 1 _ 2024",11081,"BS",2024,"7","3",0,0,"SLG"
"11084 _ 1 _ 2024",11084,"BS",2024,"1","1",0,0,"RMM"
"11084 _ 1 _ 2024",11084,"BS",2024,"1","2",0,0,"JW"
"11084 _ 1 _ 2024",11084,"BS",2024,"1","3",0,0,"SLG"
"11084 _ 1 _ 2024",11084,"BS",2024,"2","1",0,0,"JW"
"11084 _ 1 _ 2024",11084,"BS",2024,"2","2",0,0,"RMM"
"11084 _ 1 _ 2024",11084,"BS",2024,"2","3",0,0,"SLG"
"11084 _ 1 _ 2024",11084,"BS",2024,"3","1",0,0,"JW"
"11084 _ 1 _ 2024",11084,"BS",2024,"3","2",0,0,"RMM"
"11084 _ 1 _ 2024",11084,"BS",2024,"3","3",0,0,"SLG"
"11084 _ 1 _ 2024",11084,"BS",2024,"4","1",0,0,"JW"
"11084 _ 1 _ 2024",11084,"BS",2024,"4","2",0,0,"RMM"
"11084 _ 1 _ 2024",11084,"BS",2024,"4","3",0,0,"SLG"
"11084 _ 1 _ 2024",11084,"BS",2024,"5","1",0,0,"JW"
"11084 _ 1 _ 2024",11084,"BS",2024,"5","2",0,0,"RMM"
"11084 _ 1 _ 2024",11084,"BS",2024,"5","3",0,0,"SLG"
"11084 _ 1 _ 2024",11084,"BS",2024,"6","1",0,0,"JW"
"11084 _ 1 _ 2024",11084,"BS",2024,"6","2",0,0,"SLG"
"11084 _ 1 _ 2024",11084,"BS",2024,"6","3",0,0,"RMM"
"11084 _ 1 _ 2024",11084,"BS",2024,"7","1",0,0,"JW"
"11084 _ 1 _ 2024",11084,"BS",2024,"7","2",0,0,"RMM"
"11084 _ 1 _ 2024",11084,"BS",2024,"7","3",0,0,"SLG"
"12033 _ 1 _ 2023",12033,"BU",2023,"1","1",0,0,"JB"
"12033 _ 1 _ 2023",12033,"BU",2023,"1","2",0,0,"JW"
"12033 _ 1 _ 2023",12033,"BU",2023,"1","3",0,0,"BZ"
"12033 _ 1 _ 2023",12033,"BU",2023,"2","1",1,1,"JB"
"12033 _ 1 _ 2023",12033,"BU",2023,"2","2",1,1,"JW"
"12033 _ 1 _ 2023",12033,"BU",2023,"2","3",0,0,"BZ"
"12033 _ 1 _ 2023",12033,"BU",2023,"3","1",0,0,"BZ"
"12033 _ 1 _ 2023",12033,"BU",2023,"3","2",1,1,"JB"
"12033 _ 1 _ 2023",12033,"BU",2023,"3","3",0,0,"JW"
"12033 _ 1 _ 2023",12033,"BU",2023,"4","1",0,0,"BZ"
"12033 _ 1 _ 2023",12033,"BU",2023,"4","2",0,0,"JB"
"12033 _ 1 _ 2023",12033,"BU",2023,"4","3",1,1,"JW"
"12033 _ 1 _ 2023",12033,"BU",2023,"5","1",1,1,"BZ"
"12033 _ 1 _ 2023",12033,"BU",2023,"5","2",1,1,"JB"
"12033 _ 1 _ 2023",12033,"BU",2023,"5","3",1,1,"JW"
"12033 _ 1 _ 2023",12033,"BU",2023,"6","1",2,1,"JW"
"12033 _ 1 _ 2023",12033,"BU",2023,"6","2",1,1,"BZ"
"12033 _ 1 _ 2023",12033,"BU",2023,"6","3",0,0,"JB"
"12033 _ 1 _ 2023",12033,"BU",2023,"7","1",0,0,"JW"
"12033 _ 1 _ 2023",12033,"BU",2023,"7","2",2,1,"BZ"
"12033 _ 1 _ 2023",12033,"BU",2023,"7","3",0,0,"JB"
"12033 _ 1 _ 2024",12033,"BU",2024,"1","1",0,0,"JW"
"12033 _ 1 _ 2024",12033,"BU",2024,"1","2",0,0,"RMM"
"12033 _ 1 _ 2024",12033,"BU",2024,"1","3",0,0,"SLG"
"12033 _ 1 _ 2024",12033,"BU",2024,"2","1",0,0,"JW"
"12033 _ 1 _ 2024",12033,"BU",2024,"2","2",0,0,"RMM"
"12033 _ 1 _ 2024",12033,"BU",2024,"2","3",0,0,"SLG"
"12033 _ 1 _ 2024",12033,"BU",2024,"3","1",1,1,"JW"
"12033 _ 1 _ 2024",12033,"BU",2024,"3","2",0,0,"SLG"
"12033 _ 1 _ 2024",12033,"BU",2024,"3","3",0,0,"RMM"
"12033 _ 1 _ 2024",12033,"BU",2024,"4","1",0,0,"JW"
"12033 _ 1 _ 2024",12033,"BU",2024,"4","2",0,0,"SLG"
"12033 _ 1 _ 2024",12033,"BU",2024,"4","3",0,0,"RMM"
"12033 _ 1 _ 2024",12033,"BU",2024,"5","1",0,0,"JW"
"12033 _ 1 _ 2024",12033,"BU",2024,"5","2",0,0,"RMM"
"12033 _ 1 _ 2024",12033,"BU",2024,"5","3",0,0,"SLG"
"12033 _ 1 _ 2024",12033,"BU",2024,"6","1",0,0,"JW"
"12033 _ 1 _ 2024",12033,"BU",2024,"6","2",0,0,"RMM"
"12033 _ 1 _ 2024",12033,"BU",2024,"6","3",0,0,"SLG"
"12033 _ 1 _ 2024",12033,"BU",2024,"7","1",0,0,"JW"
"12033 _ 1 _ 2024",12033,"BU",2024,"7","2",0,0,"RMM"
"12033 _ 1 _ 2024",12033,"BU",2024,"7","3",0,0,"SLG"
"12098 _ 1 _ 2023",12098,"BU",2023,"1","1",0,0,"JB"
"12098 _ 1 _ 2023",12098,"BU",2023,"1","2",0,0,"JW"
"12098 _ 1 _ 2023",12098,"BU",2023,"1","3",0,0,"BZ"
"12098 _ 1 _ 2023",12098,"BU",2023,"2","1",0,0,"JB"
"12098 _ 1 _ 2023",12098,"BU",2023,"2","2",0,0,"JW"
"12098 _ 1 _ 2023",12098,"BU",2023,"2","3",0,0,"BZ"
"12098 _ 1 _ 2023",12098,"BU",2023,"3","1",0,0,"BZ"
"12098 _ 1 _ 2023",12098,"BU",2023,"3","2",0,0,"JB"
"12098 _ 1 _ 2023",12098,"BU",2023,"3","3",0,0,"JW"
"12098 _ 1 _ 2023",12098,"BU",2023,"4","1",0,0,"BZ"
"12098 _ 1 _ 2023",12098,"BU",2023,"4","2",0,0,"JB"
"12098 _ 1 _ 2023",12098,"BU",2023,"4","3",0,0,"JW"
"12098 _ 1 _ 2023",12098,"BU",2023,"5","1",0,0,"BZ"
"12098 _ 1 _ 2023",12098,"BU",2023,"5","2",0,0,"JB"
"12098 _ 1 _ 2023",12098,"BU",2023,"5","3",0,0,"JW"
"12098 _ 1 _ 2023",12098,"BU",2023,"6","1",0,0,"JW"
"12098 _ 1 _ 2023",12098,"BU",2023,"6","2",0,0,"BZ"
"12098 _ 1 _ 2023",12098,"BU",2023,"6","3",0,0,"JB"
"12098 _ 1 _ 2023",12098,"BU",2023,"7","1",0,0,"JW"
"12098 _ 1 _ 2023",12098,"BU",2023,"7","2",0,0,"BZ"
"12098 _ 1 _ 2023",12098,"BU",2023,"7","3",0,0,"JB"
"12098 _ 1 _ 2024",12098,"BU",2024,"1","1",0,0,"JW"
"12098 _ 1 _ 2024",12098,"BU",2024,"1","2",0,0,"RMM"
"12098 _ 1 _ 2024",12098,"BU",2024,"1","3",0,0,"SLG"
"12098 _ 1 _ 2024",12098,"BU",2024,"2","1",0,0,"JW"
"12098 _ 1 _ 2024",12098,"BU",2024,"2","2",0,0,"RMM"
"12098 _ 1 _ 2024",12098,"BU",2024,"2","3",0,0,"SLG"
"12098 _ 1 _ 2024",12098,"BU",2024,"3","1",0,0,"JW"
"12098 _ 1 _ 2024",12098,"BU",2024,"3","2",0,0,"RMM"
"12098 _ 1 _ 2024",12098,"BU",2024,"3","3",0,0,"SLG"
"12098 _ 1 _ 2024",12098,"BU",2024,"4","1",0,0,"SLG"
"12098 _ 1 _ 2024",12098,"BU",2024,"4","2",0,0,"JW"
"12098 _ 1 _ 2024",12098,"BU",2024,"4","3",0,0,"RMM"
"12098 _ 1 _ 2024",12098,"BU",2024,"5","1",0,0,"JW"
"12098 _ 1 _ 2024",12098,"BU",2024,"5","2",0,0,"RMM"
"12098 _ 1 _ 2024",12098,"BU",2024,"5","3",0,0,"SLG"
"12098 _ 1 _ 2024",12098,"BU",2024,"6","1",0,0,"JW"
"12098 _ 1 _ 2024",12098,"BU",2024,"6","2",0,0,"RMM"
"12098 _ 1 _ 2024",12098,"BU",2024,"6","3",0,0,"SLG"
"12098 _ 1 _ 2024",12098,"BU",2024,"7","1",1,1,"JW"
"12098 _ 1 _ 2024",12098,"BU",2024,"7","2",0,0,"RMM"
"12098 _ 1 _ 2024",12098,"BU",2024,"7","3",0,0,"SLG"
"12213 _ 1 _ 2023",12213,"UU",2023,"1","1",1,1,"JW"
"12213 _ 1 _ 2023",12213,"UU",2023,"1","2",0,0,"JB"
"12213 _ 1 _ 2023",12213,"UU",2023,"1","3",0,0,"BZ"
"12213 _ 1 _ 2023",12213,"UU",2023,"2","1",1,1,"JW"
"12213 _ 1 _ 2023",12213,"UU",2023,"2","2",0,0,"JB"
"12213 _ 1 _ 2023",12213,"UU",2023,"2","3",0,0,"BZ"
"12213 _ 1 _ 2023",12213,"UU",2023,"3","1",0,0,"JB"
"12213 _ 1 _ 2023",12213,"UU",2023,"3","2",1,1,"JW"
"12213 _ 1 _ 2023",12213,"UU",2023,"3","3",1,1,"BZ"
"12213 _ 1 _ 2023",12213,"UU",2023,"4","1",1,1,"JB"
"12213 _ 1 _ 2023",12213,"UU",2023,"4","2",0,0,"JW"
"12213 _ 1 _ 2023",12213,"UU",2023,"4","3",0,0,"BZ"
"12213 _ 1 _ 2023",12213,"UU",2023,"5","1",0,0,"BZ"
"12213 _ 1 _ 2023",12213,"UU",2023,"5","2",0,0,"JW"
"12213 _ 1 _ 2023",12213,"UU",2023,"5","3",1,1,"JB"
"12213 _ 1 _ 2023",12213,"UU",2023,"6","1",0,0,"BZ"
"12213 _ 1 _ 2023",12213,"UU",2023,"6","2",0,0,"JW"
"12213 _ 1 _ 2023",12213,"UU",2023,"6","3",0,0,"JB"
"12213 _ 1 _ 2023",12213,"UU",2023,"7","1",0,0,"BZ"
"12213 _ 1 _ 2023",12213,"UU",2023,"7","2",0,0,"JW"
"12213 _ 1 _ 2023",12213,"UU",2023,"7","3",0,0,"JB"
"12213 _ 1 _ 2024",12213,"UU",2024,"1","1",0,0,"JW"
"12213 _ 1 _ 2024",12213,"UU",2024,"1","2",0,0,"RMM"
"12213 _ 1 _ 2024",12213,"UU",2024,"1","3",0,0,"SLG"
"12213 _ 1 _ 2024",12213,"UU",2024,"2","1",0,0,"JW"
"12213 _ 1 _ 2024",12213,"UU",2024,"2","2",0,0,"RMM"
"12213 _ 1 _ 2024",12213,"UU",2024,"2","3",0,0,"SLG"
"12213 _ 1 _ 2024",12213,"UU",2024,"3","1",0,0,"JW"
"12213 _ 1 _ 2024",12213,"UU",2024,"3","2",0,0,"RMM"
"12213 _ 1 _ 2024",12213,"UU",2024,"3","3",0,0,"SLG"
"12213 _ 1 _ 2024",12213,"UU",2024,"4","1",0,0,"JW"
"12213 _ 1 _ 2024",12213,"UU",2024,"4","2",0,0,"RMM"
"12213 _ 1 _ 2024",12213,"UU",2024,"4","3",0,0,"SLG"
"12213 _ 1 _ 2024",12213,"UU",2024,"5","1",0,0,"JW"
"12213 _ 1 _ 2024",12213,"UU",2024,"5","2",0,0,"RMM"
"12213 _ 1 _ 2024",12213,"UU",2024,"5","3",0,0,"SLG"
"12213 _ 1 _ 2024",12213,"UU",2024,"6","1",0,0,"JW"
"12213 _ 1 _ 2024",12213,"UU",2024,"6","2",0,0,"SLG"
"12213 _ 1 _ 2024",12213,"UU",2024,"6","3",0,0,"RMM"
"12213 _ 1 _ 2024",12213,"UU",2024,"7","1",0,0,"JW"
"12213 _ 1 _ 2024",12213,"UU",2024,"7","2",0,0,"SLG"
"12213 _ 1 _ 2024",12213,"UU",2024,"7","3",1,1,"RMM"
"12239 _ 1 _ 2023",12239,"UU",2023,"1","1",0,0,"JB"
"12239 _ 1 _ 2023",12239,"UU",2023,"1","2",0,0,"JW"
"12239 _ 1 _ 2023",12239,"UU",2023,"1","3",0,0,"BZ"
"12239 _ 1 _ 2023",12239,"UU",2023,"2","1",0,0,"BZ"
"12239 _ 1 _ 2023",12239,"UU",2023,"2","2",0,0,"JB"
"12239 _ 1 _ 2023",12239,"UU",2023,"2","3",0,0,"JW"
"12239 _ 1 _ 2023",12239,"UU",2023,"3","1",0,0,"BZ"
"12239 _ 1 _ 2023",12239,"UU",2023,"3","2",0,0,"JB"
"12239 _ 1 _ 2023",12239,"UU",2023,"3","3",0,0,"JW"
